initial_queue_waiting_time,algorithm,metric_type,sample_id,value
3,GTT,energy_consumption,21,0.15784746134454156
3,GTT,energy_consumption,22,0.23384026097871655
3,GTT,energy_consumption,23,0.3150204354138842
3,GTT,energy_consumption,24,0.08868443824134693
3,GTT,energy_consumption,25,16.88966161883768
3,GTT,energy_consumption,26,0.14534850248538436
3,GTT,energy_consumption,27,0.2242102667472071
3,GTT,energy_consumption,28,0.28225002135957583
3,GTT,energy_consumption,29,45.006761608680065
3,GTT,energy_consumption,30,39.94604885553461
3,GTT,energy_consumption,31,0.16557935168989252
3,GTT,energy_consumption,32,0.22028689479396274
3,GTT,energy_consumption,33,0.32465516328251315
3,GTT,energy_consumption,34,0.08922946156999959
3,GTT,energy_consumption,35,31.151646381077867
3,GTT,energy_consumption,36,0.1619906633979617
3,GTT,energy_consumption,37,0.2230610955899643
3,GTT,energy_consumption,38,0.2916830279147527
3,GTT,energy_consumption,39,21.37847899261165
3,GTT,energy_consumption,40,32.5270152469951
3,GTT,energy_consumption,41,0.1451224874382893
3,GTT,energy_consumption,42,0.21196411611072125
3,GTT,energy_consumption,43,0.29212930857822794
3,GTT,energy_consumption,44,0.0898800979986576
3,GTT,energy_consumption,45,30.507959271740713
3,GTT,energy_consumption,46,25.039839635572985
3,GTT,energy_consumption,47,0.2460130121734281
3,GTT,energy_consumption,48,0.29912981457565335
3,GTT,energy_consumption,49,39.34560844296895
3,GTT,energy_consumption,50,28.44058244313841
3,GTT,energy_consumption,51,0.16028124038500266
3,GTT,energy_consumption,52,0.22311475142672926
3,GTT,energy_consumption,53,0.3212164801627293
3,GTT,energy_consumption,54,8.811992476804503
3,GTT,energy_consumption,55,31.423021216892288
3,GTT,energy_consumption,56,0.13875064223157227
3,GTT,energy_consumption,57,0.23944553716120534
3,GTT,energy_consumption,58,0.2984810285195726
3,GTT,energy_consumption,59,28.298548887124326
3,GTT,energy_consumption,60,22.83176537392675
3,GTT,energy_consumption,61,0.15841541113529115
3,GTT,energy_consumption,62,0.23717912009003564
3,GTT,energy_consumption,63,0.3096517923106266
3,GTT,energy_consumption,64,29.702099156919353
3,GTT,energy_consumption,65,22.56270036629228
3,GTT,energy_consumption,66,0.15623921691709433
3,GTT,energy_consumption,67,0.20741545665079456
3,GTT,energy_consumption,68,0.2847636790999186
3,GTT,energy_consumption,69,30.779649502157753
3,GTT,energy_consumption,70,31.091853653253533
3,GTT,energy_consumption,71,0.15596144444625382
3,GTT,energy_consumption,72,0.2199552988309927
3,GTT,energy_consumption,73,0.32152554246215215
3,GTT,energy_consumption,74,0.0792084067400601
3,GTT,energy_consumption,75,14.897748195960272
3,GTT,energy_consumption,76,0.14180513976548131
3,GTT,energy_consumption,77,0.22864710178255188
3,GTT,energy_consumption,78,0.3104714256849972
3,GTT,energy_consumption,79,59.84091371133987
3,GTT,energy_consumption,80,23.22914773510007
3,GTT,energy_consumption,81,0.15566915550434982
3,GTT,energy_consumption,82,0.23002485474743262
3,GTT,energy_consumption,83,0.308589911159
3,GTT,energy_consumption,84,22.437288369932215
3,GTT,energy_consumption,85,22.466724281519223
3,GTT,energy_consumption,86,0.14002533127671948
3,GTT,energy_consumption,87,0.23209639759116182
3,GTT,energy_consumption,88,0.30959043191758223
3,GTT,energy_consumption,89,26.24454909499634
3,GTT,energy_consumption,90,27.62145985869807
3,GTT,energy_consumption,91,0.16093851868491657
3,GTT,energy_consumption,92,0.20949332151774452
3,GTT,energy_consumption,93,0.29325320285480433
3,GTT,energy_consumption,94,33.414619072819654
3,GTT,energy_consumption,95,22.15112488388291
3,GTT,energy_consumption,96,0.14591729280266433
3,GTT,energy_consumption,97,0.23880316709035768
3,GTT,energy_consumption,98,0.30366904754862817
3,GTT,energy_consumption,99,25.612331409361648
3,FP-Sched,energy_consumption,0,202.14370516892726
3,FP-Sched,energy_consumption,1,0.13884976143905622
3,FP-Sched,energy_consumption,2,4322.230827690354
3,FP-Sched,energy_consumption,3,0.29750982501307316
3,FP-Sched,energy_consumption,4,0.09410905839564034
